,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09
"Macon, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.746,0.0,0.0,2.746,5.492,2.7460000000000004,0.0,0.0,0.0,2.7459999999999987,0.0,8.238,0.0,8.238,5.492000000000004,8.238,5.491999999999997,0.0,13.729999999999997,0.0,0.0,2.7460000000000093,2.745999999999995,2.745999999999995,0.0,0.0,5.492000000000004,5.492000000000004,8.238,0.0,2.745999999999995,2.745999999999995,2.7460000000000093,0.0,2.745999999999995,5.492000000000004,0.0,2.745999999999995,2.745999999999995,2.7460000000000093,2.745999999999995,8.238000000000014,0.0,5.49199999999999,5.49199999999999,5.492000000000019,0.0,5.49199999999999,0.0,0.0,0.0,-2.7460000000000093,10.984000000000009,0.0,0.0,2.7460000000000093,2.745999999999981,5.492000000000019,8.238,5.49199999999999,10.984000000000009,2.745999999999981,8.238,19.22200000000001,10.984000000000009,2.745999999999981,2.7460000000000093,16.476000000000028,2.745999999999981,5.492000000000019,5.491999999999962,5.492000000000019,10.98399999999998,2.7460000000000377,13.729999999999961,19.222000000000037,13.729999999999961,8.238,2.7460000000000377,16.476,2.745999999999981,10.98399999999998,5.492000000000019,16.476,8.238,2.745999999999981,-2.745999999999981,8.238,8.238,16.476,2.745999999999981,2.7460000000000377,10.98399999999998,2.745999999999981,10.984000000000037,19.22199999999998,16.476,10.984000000000037,24.713999999999942,13.730000000000018,0.0,8.238000000000056,16.476,16.476,8.237999999999943,10.984000000000037,8.237999999999943,13.730000000000018,21.96799999999996,13.730000000000018,10.984000000000037,10.984000000000037,16.476,19.22199999999998,8.237999999999943,16.476,19.222000000000094,8.237999999999943,13.730000000000018,5.491999999999962,13.730000000000018,16.476,2.745999999999981,8.238000000000056,5.491999999999962,10.984000000000037,10.983999999999924,2.7460000000000946,5.491999999999962,16.476,10.984000000000037,32.952,5.491999999999962,5.491999999999962
"Bibb, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.172000000000001,3.0860000000000003,0.0,3.0860000000000003,0.0,0.0,9.258000000000003,0.0,3.0859999999999985,3.0859999999999985,6.172000000000004,0.0,6.171999999999997,9.258000000000003,3.0859999999999985,0.0,6.172000000000004,15.43,-3.0859999999999985,9.257999999999996,6.172000000000011,12.343999999999994,0.0,6.171999999999997,-3.0859999999999985,3.0859999999999985,3.0859999999999985,9.25800000000001,12.344000000000008,0.0,0.0,0.0,0.0,0.0,3.0859999999999843,-3.0859999999999843,3.0859999999999843,0.0,3.0860000000000127,0.0,3.0859999999999843,3.0860000000000127,0.0,0.0,0.0,0.0,9.25800000000001,3.0859999999999843,0.0,0.0,3.0860000000000127,3.0859999999999843,0.0,9.25800000000001,9.25800000000001,3.0859999999999843,0.0,21.602000000000004,15.430000000000007,0.0,0.0,3.0859999999999843,9.25800000000001,12.343999999999994,0.0,0.0,0.0,0.0,3.0860000000000127,0.0,6.171999999999997,18.51600000000002,12.343999999999994,12.343999999999994,12.343999999999994,9.257999999999981,12.344000000000051,12.343999999999994,15.430000000000007,6.171999999999969,9.258000000000038,15.42999999999995,0.0,3.0860000000000127,6.1720000000000255,18.515999999999963,18.51600000000002,24.687999999999988,12.344000000000051,24.687999999999988,3.0860000000000127,9.257999999999981,15.42999999999995,12.344000000000051,15.42999999999995,30.860000000000014,3.0860000000000127,9.258000000000038,12.343999999999937,6.1720000000000255,6.1720000000000255,30.860000000000014,21.601999999999975,18.516000000000076,12.343999999999937,9.258000000000038,15.42999999999995,18.516000000000076,15.42999999999995,24.687999999999988,27.774,15.430000000000064,30.8599999999999,12.344000000000051,12.344000000000051,6.171999999999912,43.204000000000065,46.289999999999964,18.516000000000076,30.860000000000014,12.344000000000051,18.51599999999985,24.688000000000102,33.94599999999991,15.430000000000064,12.344000000000051,30.8599999999999,21.60200000000009,9.258000000000038,89.49399999999991,9.258000000000038,30.8599999999999,37.03200000000015
"Fayette, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.742,2.741999999999999,2.742000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.742000000000001,2.742000000000001,0.0,0.0,0.0,2.742000000000001,0.0,0.0,0.0,2.7419999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.742000000000001,0.0,0.0,0.0,0.0,5.484000000000002,0.0,2.742000000000001,-2.742000000000001,0.0,0.0,0.0,0.0,0.0,2.742000000000001,2.7419999999999973,0.0,0.0,0.0,5.484000000000002,0.0,0.0,0.0,5.484000000000002,2.7419999999999973,5.484000000000002,0.0,0.0,0.0,0.0,2.7419999999999973,2.7420000000000044,2.7419999999999973,5.484000000000002,8.225999999999999,0.0,8.225999999999999,30.162000000000006,16.451999999999998,5.4839999999999804,5.484000000000009,5.484000000000009,0.0,21.936000000000007,2.7419999999999902,0.0,0.0,2.7419999999999902,2.7420000000000186,5.4839999999999804,5.484000000000009,2.7419999999999902,2.7420000000000186,0.0,0.0,2.7419999999999902,0.0,0.0,2.7419999999999902,5.484000000000009,2.7419999999999902,2.7420000000000186,0.0,16.451999999999998,8.225999999999999,2.7419999999999902,8.225999999999999,13.710000000000008,0.0,8.22599999999997,32.90400000000005,19.19399999999996,16.451999999999998,5.484000000000037,5.4839999999999804,5.4839999999999804,5.484000000000037,10.967999999999961,10.968000000000018,5.4839999999999804,13.710000000000036,19.19399999999996,19.194000000000017,13.710000000000036,19.19399999999996,2.7420000000000186,10.968000000000018,5.4839999999999804,13.70999999999998,10.968000000000018,5.4839999999999804,27.420000000000073,38.38799999999992,16.451999999999998,8.225999999999999
"Hale, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767,0.0,0.0,0.0,5.534000000000001,0.0,0.0,5.533999999999999,5.534000000000001,0.0,0.0,0.0,11.067999999999998,11.067999999999998,0.0,5.534000000000006,8.300999999999995,5.533999999999999,0.0,2.767000000000003,8.300999999999995,13.835000000000008,8.301000000000002,5.533999999999992,2.766999999999996,5.534000000000006,2.766999999999996,2.76700000000001,0.0,0.0,5.533999999999992,11.068000000000012,8.300999999999988,5.533999999999992,0.0,11.068000000000012,8.300999999999988,2.766999999999996,5.53400000000002,0.0,11.067999999999984,8.301000000000016,8.300999999999988,5.533999999999992,0.0,13.835000000000008,0.0,13.835000000000008,2.766999999999996,16.602000000000004,13.835000000000008,27.66999999999996,11.06800000000004,24.902999999999963,13.835000000000036,13.83499999999998,8.300999999999988,8.300999999999988,16.602000000000032,27.670000000000016,16.601999999999975,5.533999999999992,38.738,16.602000000000032,8.300999999999988,2.766999999999996,16.601999999999975,19.369000000000028,8.30099999999993,19.369000000000028,13.835000000000036,8.301000000000045,2.766999999999939,24.90300000000002,11.067999999999984,8.301000000000045,16.601999999999975,8.30099999999993,2.7670000000000528,2.7670000000000528,30.436999999999898,22.13600000000008,2.766999999999939,2.7670000000000528,11.067999999999984,5.533999999999992,0.0,8.301000000000045,8.30099999999993,8.301000000000045,5.533999999999992,16.601999999999975,11.067999999999984,22.135999999999967,8.301000000000045,27.66999999999996,11.068000000000097,2.766999999999939,8.301000000000045,2.766999999999939,5.533999999999992,55.34000000000003,16.601999999999975,13.835000000000036,16.601999999999975,24.90300000000002,11.068000000000097,22.135999999999967,22.135999999999967,11.067999999999984,16.60199999999986,11.068000000000211,11.067999999999984,2.7669999999998254,2.7670000000000528,16.60200000000009,2.7670000000000528,27.669999999999845,16.60200000000009,13.835000000000036,8.30099999999993,2.7670000000000528,19.368999999999915,22.135999999999967,5.5340000000001055,2.7670000000000528,27.669999999999845,8.301000000000158,8.30099999999993,16.60199999999986,11.068000000000211,16.60199999999986,11.067999999999984
"Sumter, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.901,0.0,5.802,2.901,8.703,-2.901,2.901,8.703,14.505000000000003,5.8019999999999925,0.0,2.9010000000000034,2.9010000000000034,2.9009999999999962,8.703000000000003,8.702999999999989,11.604000000000013,2.9009999999999962,5.8019999999999925,5.802000000000007,2.9009999999999962,11.604,11.604,5.802000000000007,2.900999999999982,11.604000000000013,0.0,5.8019999999999925,5.8019999999999925,0.0,2.9010000000000105,23.208,11.603999999999985,11.604000000000013,14.504999999999995,11.604000000000013,11.603999999999985,5.8019999999999925,14.505000000000024,2.9010000000000105,14.504999999999995,5.801999999999964,17.406000000000006,11.603999999999985,0.0,14.504999999999995,14.505000000000052,11.603999999999985,8.702999999999975,26.10899999999998,34.81200000000001,46.416,17.406000000000006,5.802000000000021,37.712999999999965,17.406000000000063,5.801999999999907,31.911000000000058,17.40599999999995,8.703000000000088,8.702999999999975,11.603999999999928,11.604000000000042,2.9009999999999536,5.802000000000021,5.802000000000021,0.0,23.20799999999997,20.307000000000016,5.802000000000021,5.802000000000021,2.9009999999999536,0.0,14.504999999999995,11.604000000000042,8.702999999999975,8.702999999999975,0.0,0.0,2.9010000000000673,5.801999999999907,2.9010000000000673,2.9009999999999536,0.0,0.0,2.9010000000000673,5.801999999999907,0.0,8.703000000000088,0.0,0.0,0.0,2.9009999999999536,2.9010000000000673,8.702999999999975,14.504999999999995,0.0,2.9009999999999536,0.0,0.0,0.0,0.0,5.802000000000021,11.604000000000042,2.9009999999999536,14.504999999999995,20.307000000000016,5.802000000000021,8.702999999999975,8.702999999999975,8.702999999999975,5.802000000000021,17.406000000000063,5.801999999999907,0.0,-2.9009999999999536,17.40599999999995,29.010000000000105,2.9009999999999536,29.00999999999999,5.802000000000021,2.9010000000000673,5.801999999999907,23.208000000000084,2.90099999999984,0.0,0.0,-5.801999999999907,2.9010000000000673,0.0,5.801999999999907,-5.801999999999907,0.0
"Clarke, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5280000000000005,0.0,2.764000000000001,11.056000000000001,5.527999999999999,0.0,2.7639999999999993,0.0,8.292000000000002,0.0,5.527999999999999,11.056000000000004,0.0,5.527999999999999,2.764000000000003,5.528000000000006,0.0,0.0,0.0,0.0,0.0,2.763999999999996,0.0,-2.763999999999996,2.763999999999996,0.0,5.527999999999992,2.76400000000001,8.292000000000002,2.763999999999996,5.528000000000006,11.055999999999997,11.055999999999997,2.763999999999996,0.0,5.528000000000006,13.820000000000007,8.292000000000002,-2.76400000000001,11.056000000000012,19.347999999999985,2.76400000000001,2.76400000000001,8.292000000000002,5.527999999999992,11.056000000000012,0.0,2.7639999999999816,16.584000000000003,22.111999999999995,5.52800000000002,2.7639999999999816,13.819999999999993,13.819999999999993,19.348000000000013,30.403999999999996,22.112000000000023,2.76400000000001,13.819999999999993,22.112000000000023,5.527999999999963,8.29200000000003,5.527999999999963,2.76400000000001,0.0,0.0,5.52800000000002,13.819999999999993,5.52800000000002,8.291999999999973,5.52800000000002,5.527999999999963,27.640000000000043,11.055999999999983,24.876000000000033,8.29200000000003,8.291999999999916,8.29200000000003,11.05600000000004,19.347999999999956,13.82000000000005,5.527999999999906,5.52800000000002,11.05600000000004,24.875999999999976,35.932000000000016,24.875999999999976,11.05600000000004,0.0,13.819999999999936,8.29200000000003,5.52800000000002,5.52800000000002,11.05600000000004,2.7639999999998963,2.76400000000001,8.29200000000003,16.58400000000006,11.055999999999926,19.34800000000007,24.875999999999976,24.875999999999976,13.82000000000005,16.583999999999946,16.58400000000006,27.639999999999986,35.932000000000016,49.752000000000066,19.347999999999956,22.111999999999853,13.820000000000164,30.403999999999996,13.819999999999936,38.69599999999991,27.6400000000001,30.403999999999996,8.291999999999916,22.11200000000008,8.291999999999916,38.69600000000014,46.988000000000056,13.819999999999936,19.347999999999956,19.347999999999956,8.292000000000144,0.0,16.583999999999833,19.348000000000184,8.291999999999916,458.82400000000007,0.0
"Conecuh, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2800000000000002,0.0,0.0,3.2800000000000002,0.0,0.0,0.0,6.5600000000000005,-3.280000000000001,0.0,0.0,6.560000000000002,0.0,0.0,3.2799999999999976,6.560000000000002,0.0,6.560000000000002,0.0,-3.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.839999999999996,0.0,3.280000000000001,0.0,3.280000000000001,0.0,6.560000000000002,3.280000000000001,3.280000000000001,0.0,0.0,3.280000000000001,6.560000000000002,3.280000000000001,3.280000000000001,3.279999999999987,3.280000000000001,0.0,9.840000000000003,6.560000000000002,16.400000000000006,0.0,9.840000000000003,3.280000000000001,6.560000000000002,0.0,0.0,0.0,0.0,3.280000000000001,13.120000000000005,16.399999999999977,9.840000000000003,9.840000000000003,29.52000000000001,19.680000000000007,19.680000000000007,22.95999999999998,32.80000000000001,22.95999999999998,22.960000000000036,6.560000000000002,39.360000000000014,36.079999999999984,9.839999999999975,9.840000000000032,9.839999999999975,9.840000000000032,22.95999999999998,6.560000000000002,19.680000000000007,13.120000000000005,0.0,42.639999999999986,6.560000000000059,6.559999999999945,19.680000000000064,36.07999999999993,22.960000000000036,16.399999999999977,3.2799999999999727,22.960000000000036,3.2799999999999727,29.519999999999982,0.0,9.840000000000032,3.2799999999999727,26.24000000000001,29.520000000000095,26.239999999999895,42.6400000000001,6.559999999999945,29.519999999999982,19.680000000000064,19.67999999999995,22.960000000000036,9.840000000000032,36.07999999999993,29.519999999999982,39.36000000000013,16.399999999999864,22.960000000000036,6.559999999999945,36.080000000000155,13.11999999999989,19.680000000000064,19.680000000000064,26.24000000000001,6.559999999999945,0.0,6.559999999999945,26.24000000000001,22.960000000000036,26.24000000000001,16.399999999999864
"Dale, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7729999999999997,0.0,0.0,2.7729999999999997,0.0,5.545999999999999,0.0,0.0,5.545999999999999,0.0,0.0,5.545999999999999,11.091999999999999,0.0,2.772999999999996,2.7730000000000032,0.0,8.318999999999996,8.319000000000003,2.772999999999996,0.0,2.7730000000000032,0.0,2.7730000000000032,5.545999999999992,0.0,0.0,0.0,0.0,5.5460000000000065,0.0,2.772999999999996,16.63799999999999,0.0,0.0,0.0,5.5460000000000065,11.091999999999999,8.319000000000003,0.0,5.545999999999992,19.410999999999987,2.7730000000000246,0.0,11.091999999999985,8.319000000000017,0.0,2.772999999999996,5.545999999999992,22.183999999999997,13.865000000000009,2.772999999999996,11.091999999999985,5.545999999999992,5.546000000000021,19.411,11.091999999999985,8.319000000000017,19.411,11.091999999999985,13.865000000000009,24.956999999999994,2.7729999999999677,0.0,2.7730000000000246,5.545999999999992,13.865000000000009,0.0,11.091999999999985,11.091999999999985,8.319000000000017,22.184000000000026,41.59499999999997,19.411,5.545999999999992,13.865000000000009,11.092000000000041,2.772999999999911,19.411000000000058,13.865000000000009,19.410999999999945,0.0,0.0,11.091999999999985,8.319000000000074,19.410999999999945,13.865000000000009,24.956999999999994,8.31899999999996,5.546000000000049,16.638000000000034,8.31899999999996,49.91399999999999,16.638000000000034,38.822,16.63799999999992,30.503000000000043,8.31899999999996,66.55200000000002,99.82799999999997,27.729999999999905,52.687000000000126,11.09199999999987,30.503000000000156,22.18399999999997,38.82199999999989,72.09800000000018,99.82799999999997,36.04899999999998,24.95699999999988,72.09799999999996,52.687000000000126,33.27599999999984,52.687000000000126,72.09799999999996,174.69900000000007,16.63799999999992,85.96299999999997,22.18399999999997,44.36799999999994,27.730000000000018,41.595000000000255,41.5949999999998,36.04899999999998,24.95699999999988,5.5460000000002765,30.5029999999997,11.092000000000098,61.00599999999986,22.184000000000196,19.411000000000058
"Coffee, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.823,8.823,2.940999999999999,0.0,2.940999999999999,0.0,11.764000000000003,5.881999999999998,0.0,17.645999999999994,35.292,11.763999999999996,0.0,20.587000000000003,20.58699999999999,0.0,17.646000000000015,8.822999999999979,14.705000000000013,11.76400000000001,14.704999999999984,20.58699999999999,20.587000000000018,2.9410000000000025,20.58699999999999,8.822999999999979,20.587000000000046,5.881999999999948,11.76400000000001,17.646000000000015,2.940999999999974,35.29200000000003,11.76400000000001,0.0,11.76400000000001,8.822999999999979,5.882000000000005,8.822999999999979,0.0,11.76400000000001,14.704999999999984,8.823000000000036,2.940999999999974,8.822999999999979,5.882000000000005,5.882000000000005,14.704999999999984,11.76400000000001,26.46900000000005,0.0,14.704999999999927,20.58699999999999,11.76400000000001,17.646000000000072,29.409999999999968,8.822999999999979,14.705000000000041,5.881999999999948,8.822999999999979,20.58699999999999,14.705000000000041,0.0,2.941000000000031,0.0,2.941000000000031,11.763999999999896,5.882000000000062,5.881999999999948,5.882000000000062,2.941000000000031,29.409999999999968,14.704999999999927,26.46900000000005,23.52800000000002,23.52800000000002,17.645999999999958,2.941000000000031,8.822999999999979,29.409999999999968,2.941000000000031,5.881999999999948,0.0,5.882000000000062,32.351,0.0,23.52800000000002,14.704999999999927,2.941000000000031,20.58699999999999,17.645999999999958,2.941000000000031,17.645999999999958,32.35100000000011,8.822999999999865,11.764000000000124,11.763999999999896,14.705000000000155,17.645999999999958,44.11500000000001,26.468999999999824,23.52800000000002,11.764000000000124,26.46900000000005,55.878999999999905,61.76099999999997,32.35100000000011,29.409999999999854,79.40700000000015,35.291999999999916,44.11500000000001,23.52800000000002,0.0,105.87599999999998,11.763999999999896,88.23000000000002,55.87900000000013,32.350999999999885,14.704999999999927,47.05600000000004,32.35100000000011,49.996999999999844,17.646000000000186,23.527999999999793,23.528000000000247,17.64599999999973,26.46900000000005,32.35100000000011,44.11499999999978,85.28900000000021,14.704999999999927
"Yukon-Koyukuk Census Area, Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4650000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4650000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.4650000000000007,0.0,0.0,0.0,0.0,0.0,0.0,3.465,0.0,0.0,3.4650000000000016,0.0,0.0,0.0,6.93,20.79,0.0,3.4650000000000034,6.93,6.93,3.4650000000000034,0.0,34.650000000000006,0.0,0.0,10.394999999999996,17.325000000000003,3.4650000000000034,10.39500000000001,3.464999999999975,0.0,0.0,0.0,0.0,10.39500000000001,0.0,3.4650000000000034,3.4650000000000034,3.4650000000000034,3.4650000000000034,0.0,3.4650000000000034,6.929999999999978,3.4650000000000034
"Barbour, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808,2.808,0.0,2.808,0.0,0.0,11.232,5.616,2.808,0.0,0.0,2.808,5.616,2.808,2.808,8.424,5.616,5.616,16.848,2.8079999999999927,2.808000000000007,5.616,2.8079999999999927,0.0,5.616000000000014,5.6159999999999854,0.0,5.616000000000014,8.423999999999992,2.808000000000007,5.6159999999999854,0.0,5.616000000000014,0.0,11.232,5.6159999999999854,14.039999999999992,2.808000000000021,5.6159999999999854,16.848000000000013,5.6159999999999854,14.039999999999992,14.04000000000002,0.0,5.6159999999999854,11.232,14.039999999999992,16.848000000000013,11.231999999999971,11.232000000000028,2.8079999999999927,14.04000000000002,8.423999999999978,25.27199999999999,22.464,5.6159999999999854,42.120000000000005,8.424000000000035,47.73599999999999,16.848000000000013,8.423999999999978,5.6159999999999854,0.0,16.84800000000007,19.65599999999995,8.423999999999978,11.231999999999971,5.6159999999999854,25.272000000000048,16.847999999999956,19.656000000000063,14.039999999999964,22.464000000000055,8.423999999999978,19.65599999999995,16.84800000000007,33.69599999999991,8.424000000000092,16.847999999999956,0.0,14.039999999999964,8.424000000000092,22.463999999999942,47.73599999999999,19.656000000000063,14.039999999999964,0.0,14.039999999999964,8.423999999999978,2.8079999999999927,25.272000000000048,36.50400000000002,5.6159999999999854,5.6159999999999854,11.231999999999971,11.231999999999971,16.847999999999956,14.040000000000191,28.079999999999927,47.735999999999876,14.040000000000191,28.079999999999927,42.11999999999989,36.50400000000013,50.54399999999987,11.231999999999971,56.16000000000008,33.69599999999991,22.46400000000017,30.88799999999992,11.231999999999971,44.92800000000011,14.039999999999964,36.503999999999905,28.080000000000155,19.65599999999995,16.847999999999956,25.271999999999935,2.8079999999999927,36.50400000000013,11.231999999999971,22.463999999999942,5.6159999999999854,5.6159999999999854,2.8079999999999927,11.231999999999971,14.040000000000191,11.231999999999971,5.6159999999999854
